Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
South Riverdale,43.6654704,-79.35259359999998,Rooster Coffee House,43.669177107744204,-79.35313352914292,Café
South Riverdale,43.6654704,-79.35259359999998,Farside,43.66568078247237,-79.35174180554331,Bar
South Riverdale,43.6654704,-79.35259359999998,Batifole,43.666651293534635,-79.34726110140059,French Restaurant
South Riverdale,43.6654704,-79.35259359999998,Mi Mi Restaurant,43.66629336492295,-79.34907864247218,Vietnamese Restaurant
South Riverdale,43.6654704,-79.35259359999998,Riverdale Park East,43.66995145540962,-79.35549259185791,Park
South Riverdale,43.6654704,-79.35259359999998,Bach Yen,43.66660030737588,-79.3475186610204,Vietnamese Restaurant
South Riverdale,43.6654704,-79.35259359999998,Tung Hing Bakery,43.665178752123936,-79.35253082343527,Bakery
South Riverdale,43.6654704,-79.35259359999998,Green Earth Vegetarian,43.66589,-79.35265,Vegetarian / Vegan Restaurant
South Riverdale,43.6654704,-79.35259359999998,Merchants of Green Coffee,43.659916,-79.353963,Coffee Shop
South Riverdale,43.6654704,-79.35259359999998,Lady Marmalade,43.663216,-79.35152,Breakfast Spot
South Riverdale,43.6654704,-79.35259359999998,Hailed Coffee,43.6669,-79.345432,Coffee Shop
South Riverdale,43.6654704,-79.35259359999998,Riverdale Park West,43.66604827676354,-79.36094117493359,Park
South Riverdale,43.6654704,-79.35259359999998,The Broadview Hotel,43.6590599,-79.35003,Hotel
South Riverdale,43.6654704,-79.35259359999998,Royal Canadian Curling Club,43.65998933676023,-79.34955038817158,Curling Ice
South Riverdale,43.6654704,-79.35259359999998,White Lily Diner,43.65867460038718,-79.35107379221633,Diner
South Riverdale,43.6654704,-79.35259359999998,Riverdale Farm,43.66685035126636,-79.36137564770476,Farm
South Riverdale,43.6654704,-79.35259359999998,Boxcar Social,43.659722741351565,-79.34687077721378,Café
South Riverdale,43.6654704,-79.35259359999998,Dark Horse Espresso Bar,43.65849807585409,-79.35235639621163,Coffee Shop
South Riverdale,43.6654704,-79.35259359999998,Thai To Go,43.663418,-79.36071,Thai Restaurant
South Riverdale,43.6654704,-79.35259359999998,Quad East,43.65868140211272,-79.35127335463245,Gym / Fitness Center
South Riverdale,43.6654704,-79.35259359999998,Riverdale Perk,43.671184051150945,-79.34681587395134,Café
South Riverdale,43.6654704,-79.35259359999998,La Carnita,43.65962580371511,-79.3473598770943,Taco Place
South Riverdale,43.6654704,-79.35259359999998,I’ll Be Seeing You,43.659249861543486,-79.34812146928077,Bar
South Riverdale,43.6654704,-79.35259359999998,Ruby WatchCo.,43.65914910163365,-79.34916965901455,Restaurant
South Riverdale,43.6654704,-79.35259359999998,Tabule,43.65973096534363,-79.3463408134466,Middle Eastern Restaurant
St.Andrew-Windfields,43.756125,-79.385751,Baskin Robbins,43.7472210863298,-79.3843286802534,Ice Cream Shop
St.Andrew-Windfields,43.756125,-79.385751,York Mills Arena,43.74798198272735,-79.38342659137027,Baseball Field
St.Andrew-Windfields,43.756125,-79.385751,Subway® Restaurants,43.74819795086458,-79.38513217733288,Sandwich Place
St.Andrew-Windfields,43.756125,-79.385751,Hero Certified Burgers,43.74740980372292,-79.38463420961683,Burger Joint
St.Andrew-Windfields,43.756125,-79.385751,Second Cup,43.74733307198831,-79.3847544893269,Coffee Shop
St.Andrew-Windfields,43.756125,-79.385751,St. Andrews Park,43.757308812135385,-79.38661557017805,Park
St.Andrew-Windfields,43.756125,-79.385751,Metro,43.747421305304876,-79.38559453404979,Supermarket
St.Andrew-Windfields,43.756125,-79.385751,Hwy 401 at Bayview,43.76321420048986,-79.38710510730743,Intersection
St.Andrew-Windfields,43.756125,-79.385751,Owen Park,43.749183800849934,-79.39085454255954,Park
St.Andrew-Windfields,43.756125,-79.385751,TTC Stop #328,43.74800010412239,-79.38477195513981,Bus Stop
St.Andrew-Windfields,43.756125,-79.385751,Nortown Foods,43.747296823287364,-79.38504045780961,Butcher
Steeles,43.8161778,-79.3145378,Chronic Ink,43.81433653425151,-79.30700998769358,Tattoo Parlor
Steeles,43.8161778,-79.3145378,Sam Woo BBQ 三和燒臘,43.81557030866791,-79.32300671310003,BBQ Joint
Steeles,43.8161778,-79.3145378,Pho 88,43.81475710309658,-79.32388108904165,Vietnamese Restaurant
Steeles,43.8161778,-79.3145378,D&R Wings 美華茶餐廳,43.814697995513114,-79.32394552167905,Chinese Restaurant
Steeles,43.8161778,-79.3145378,Yin Ji Chang Fen 銀記腸粉店,43.8202766999062,-79.32514209381554,Chinese Restaurant
Steeles,43.8161778,-79.3145378,Allan's Pastry Shop,43.82095334214028,-79.30456380774818,Bakery
Steeles,43.8161778,-79.3145378,Foody Mart Supermarket 豐泰超級市場,43.81516658561428,-79.32287496499589,Supermarket
Steeles,43.8161778,-79.3145378,Crown Jewel Fine Dining 御膳豪庭,43.813114,-79.322914,Chinese Restaurant
Steeles,43.8161778,-79.3145378,Fishman Wharf Seafood Restaurant 漁人碼頭,43.82239944620864,-79.3133957901482,Chinese Restaurant
Steeles,43.8161778,-79.3145378,Ten Ren's Tea,43.82399594408225,-79.31412379453273,Tea Room
Steeles,43.8161778,-79.3145378,Subway,43.824014031903125,-79.31411745754961,Sandwich Place
Steeles,43.8161778,-79.3145378,Pizza Pizza,43.81816393232666,-79.30504560470581,Pizza Place
Steeles,43.8161778,-79.3145378,Ming's Noodle Cafe 明記粥麵茶餐廳,43.82094029919441,-79.30535577122623,Hong Kong Restaurant
Steeles,43.8161778,-79.3145378,Fortune Stone Restaurant 滾石餐廳,43.81994672231424,-79.32538162920089,Chinese Restaurant
Steeles,43.8161778,-79.3145378,Casa-Imperial Fine Chinese Cuisine 名門金宴,43.819766180641196,-79.3225857967041,Dim Sum Restaurant
Steeles,43.8161778,-79.3145378,L'Amoreaux Park (North),43.81450306435891,-79.30697395587144,Park
Steeles,43.8161778,-79.3145378,Ninja Sushi,43.815855,-79.322726,Sushi Restaurant
Steeles,43.8161778,-79.3145378,Pizza Nova,43.81559674652477,-79.32314526776734,Pizza Place
Steeles,43.8161778,-79.3145378,A&W Pharmacy,43.814618315044896,-79.32334899902344,Pharmacy
Steeles,43.8161778,-79.3145378,Ajisen Ramen 味千ラーメン,43.82047120697647,-79.3252100910988,Ramen Restaurant
Steeles,43.8161778,-79.3145378,Zain's Indian Grocery,43.81012949300771,-79.31007182562468,Food & Drink Shop
Steeles,43.8161778,-79.3145378,Boston Pizza,43.82059670235686,-79.32530073107422,Pizza Place
Steeles,43.8161778,-79.3145378,Tsui Wah Restaurant 翠華餐廳,43.81769017069906,-79.30415767613013,Chinese Restaurant
Steeles,43.8161778,-79.3145378,Tasco Pickering,43.82401060308835,-79.31413266036462,Furniture / Home Store
Steeles,43.8161778,-79.3145378,McNicoll & Birchmount,43.80868707712144,-79.31100177327474,Intersection
Steeles,43.8161778,-79.3145378,L'Amoreaux Community Recreation Centre,43.81210616188243,-79.3050972736739,Athletics & Sports
Steeles,43.8161778,-79.3145378,Aqua Inspiration,43.821485761696664,-79.30549898959309,Pet Store
Steeles,43.8161778,-79.3145378,Toko Indonesia,43.81661479154673,-79.30284102884998,Grocery Store
Steeles,43.8161778,-79.3145378,Club Kennedy,43.821916,-79.305883,Food & Drink Shop
Steeles,43.8161778,-79.3145378,Kidstown Water Park,43.80822677956525,-79.30943351299595,Pool
Stonegate-Queensway,43.63126,-79.48185699999998,Lola's Gelato,43.62713359617109,-79.47836288329324,Ice Cream Shop
Stonegate-Queensway,43.63126,-79.48185699999998,LCBO,43.63009368049455,-79.48198469934417,Liquor Store
Stonegate-Queensway,43.63126,-79.48185699999998,Humber Bay Shores Park,43.62728196050377,-79.47662026219015,Park
Stonegate-Queensway,43.63126,-79.48185699999998,Pet Valu,43.62990511322557,-79.4808253476682,Pet Store
Stonegate-Queensway,43.63126,-79.48185699999998,Roccos Plum Tomato,43.63033467625173,-79.4850120427231,Italian Restaurant
Stonegate-Queensway,43.63126,-79.48185699999998,Starbucks,43.627931,-79.489286,Coffee Shop
Stonegate-Queensway,43.63126,-79.48185699999998,Humber River Footbridge,43.63185092304897,-79.47132110595703,Bridge
Stonegate-Queensway,43.63126,-79.48185699999998,krazy roll,43.625837,-79.477113,Sushi Restaurant
Stonegate-Queensway,43.63126,-79.48185699999998,Cheese Boutique,43.638466484607186,-79.47525768952907,Deli / Bodega
Stonegate-Queensway,43.63126,-79.48185699999998,U-Know Sushi,43.63032631048586,-79.48538631142218,Sushi Restaurant
Stonegate-Queensway,43.63126,-79.48185699999998,Humber Bay Arch Bridge,43.63207810844502,-79.47109145198714,Scenic Lookout
Stonegate-Queensway,43.63126,-79.48185699999998,Tim Hortons,43.628255432085226,-79.48958963155741,Coffee Shop
Stonegate-Queensway,43.63126,-79.48185699999998,Metro,43.62293670594713,-79.48269530979323,Supermarket
Stonegate-Queensway,43.63126,-79.48185699999998,Eden Trattoria,43.62703462484764,-79.47677554425434,Italian Restaurant
Stonegate-Queensway,43.63126,-79.48185699999998,Pier 1 Imports,43.62963,-79.481018,Furniture / Home Store
Stonegate-Queensway,43.63126,-79.48185699999998,Avenue Café + Bistro,43.62420774044238,-79.48435033385968,Café
Stonegate-Queensway,43.63126,-79.48185699999998,Sheldon Lookout Rock,43.630846262097016,-79.47091114615787,Scenic Lookout
Stonegate-Queensway,43.63126,-79.48185699999998,firkin on the bay,43.62658365027064,-79.47695860859433,Bar
Stonegate-Queensway,43.63126,-79.48185699999998,Sobeys Queensway,43.63032,-79.481343,Grocery Store
Stonegate-Queensway,43.63126,-79.48185699999998,Beauty Boutique by Shoppers Drug Mart,43.622796,-79.482037,Cosmetics Shop
Stonegate-Queensway,43.63126,-79.48185699999998,Rabba Fine Foods,43.62675858951704,-79.47954237176603,Grocery Store
Stonegate-Queensway,43.63126,-79.48185699999998,Shoppers Drug Mart,43.630576,-79.482273,Pharmacy
Stonegate-Queensway,43.63126,-79.48185699999998,TD Canada Trust,43.6305949,-79.4822556,Bank
Stonegate-Queensway,43.63126,-79.48185699999998,Subway,43.63004252060932,-79.48285762000387,Sandwich Place
Stonegate-Queensway,43.63126,-79.48185699999998,Popeyes Louisiana Kitchen,43.62717563313557,-79.48798960060577,Fried Chicken Joint
Stonegate-Queensway,43.63126,-79.48185699999998,Tim Hortons,43.6304792,-79.4806061,Coffee Shop
Stonegate-Queensway,43.63126,-79.48185699999998,TD Canada Trust Branch and ATM,43.62238,-79.4820858,Bank
Stonegate-Queensway,43.63126,-79.48185699999998,Pizza Pizza,43.62991307894189,-79.48145733914846,Pizza Place
Stonegate-Queensway,43.63126,-79.48185699999998,KFC,43.630603,-79.484482,Fast Food Restaurant
Stonegate-Queensway,43.63126,-79.48185699999998,SHOPPERS DRUG MART,43.62257,-79.482185,Pharmacy
Tam O'Shanter-Sullivan,43.780623,-79.299789,The Royal Chinese Restaurant 避風塘小炒,43.78050473445372,-79.29884391314476,Chinese Restaurant
Tam O'Shanter-Sullivan,43.780623,-79.299789,Kub Khao,43.780437780734204,-79.2998370364667,Thai Restaurant
Tam O'Shanter-Sullivan,43.780623,-79.299789,Remezzo Italian Bistro,43.778649,-79.308264,Italian Restaurant
Tam O'Shanter-Sullivan,43.780623,-79.299789,Burger King,43.783653,-79.292935,Fast Food Restaurant
Tam O'Shanter-Sullivan,43.780623,-79.299789,Eight Noodles,43.77823412485005,-79.30829897588661,Noodle House
Tam O'Shanter-Sullivan,43.780623,-79.299789,Red Lobster,43.778415,-79.311773,Seafood Restaurant
Tam O'Shanter-Sullivan,43.780623,-79.299789,Shoppers Drug Mart,43.785077,-79.310585,Pharmacy
Tam O'Shanter-Sullivan,43.780623,-79.299789,Congee Queen 皇后名粥,43.78391001318973,-79.292318876117,Cantonese Restaurant
Tam O'Shanter-Sullivan,43.780623,-79.299789,TD Canada Trust,43.7791686,-79.3036167,Bank
Tam O'Shanter-Sullivan,43.780623,-79.299789,Popeyes Louisiana Kitchen,43.780476,-79.29846,Fried Chicken Joint
Tam O'Shanter-Sullivan,43.780623,-79.299789,Subway,43.78372820713397,-79.2928731337006,Sandwich Place
Tam O'Shanter-Sullivan,43.780623,-79.299789,The Beer Store,43.7850155,-79.2898613,Beer Store
Tam O'Shanter-Sullivan,43.780623,-79.299789,Little Caesars Pizza,43.78056271894292,-79.2986242771319,Pizza Place
Tam O'Shanter-Sullivan,43.780623,-79.299789,Subway® Restaurants,43.777982578287315,-79.30876400805948,Sandwich Place
Tam O'Shanter-Sullivan,43.780623,-79.299789,KFC,43.77943993243305,-79.30337149356963,Fast Food Restaurant
Tam O'Shanter-Sullivan,43.780623,-79.299789,Rexall,43.78073190083844,-79.2982568317862,Pharmacy
Tam O'Shanter-Sullivan,43.780623,-79.299789,Rexall,43.7809,-79.298764,Pharmacy
Tam O'Shanter-Sullivan,43.780623,-79.299789,McDonald's,43.78446030714416,-79.29126749187333,Fast Food Restaurant
Tam O'Shanter-Sullivan,43.780623,-79.299789,Gusto Pizza,43.78360724036883,-79.29898327417831,Pizza Place
Tam O'Shanter-Sullivan,43.780623,-79.299789,Tim Hortons,43.7838083,-79.293351,Coffee Shop
Tam O'Shanter-Sullivan,43.780623,-79.299789,Bulk Barn,43.78199819558415,-79.29232350703903,Market
Tam O'Shanter-Sullivan,43.780623,-79.299789,A K Sports Cards & Comics,43.784034,-79.293109,Hobby Shop
Tam O'Shanter-Sullivan,43.780623,-79.299789,Orchid Garden Deli and Grill,43.78405306358629,-79.29283034852892,Deli / Bodega
Tam O'Shanter-Sullivan,43.780623,-79.299789,Just Games,43.78404925116477,-79.29281934114317,Video Game Store
Tam O'Shanter-Sullivan,43.780623,-79.299789,M&M Food Market,43.7839388,-79.2925043,Grocery Store
Tam O'Shanter-Sullivan,43.780623,-79.299789,Dollarama,43.778126,-79.308664,Discount Store
Tam O'Shanter-Sullivan,43.780623,-79.299789,Tim Hortons,43.78526986575023,-79.30998623371119,Coffee Shop
Tam O'Shanter-Sullivan,43.780623,-79.299789,Hwy 401 at Warden,43.77617874077926,-79.30773000343449,Intersection
Tam O'Shanter-Sullivan,43.780623,-79.299789,Warden Sheppard Plaza,43.77614911920602,-79.30772907784961,Shopping Mall
Tam O'Shanter-Sullivan,43.780623,-79.299789,Petro-Canada,43.782892,-79.288497,Gas Station
Taylor-Massey,43.7240387,-79.2661943,Tim Hortons,43.72689508691926,-79.26615692675114,Coffee Shop
Taylor-Massey,43.7240387,-79.2661943,Giant Tiger,43.72744662939136,-79.26624035854763,Department Store
Taylor-Massey,43.7240387,-79.2661943,Chung Moi,43.73232776751296,-79.26932737877392,Chinese Restaurant
Taylor-Massey,43.7240387,-79.2661943,Subway,43.73147093707659,-79.26869157944776,Sandwich Place
Taylor-Massey,43.7240387,-79.2661943,Tim Hortons,43.732134410174226,-79.2682641425723,Coffee Shop
Taylor-Massey,43.7240387,-79.2661943,Shoppers Drug Mart,43.732843,-79.268075,Pharmacy
Taylor-Massey,43.7240387,-79.2661943,Dollarama,43.72659620252377,-79.26682995710473,Discount Store
Taylor-Massey,43.7240387,-79.2661943,Tandy Leather,43.7269737868054,-79.26651349240451,Hobby Shop
Taylor-Massey,43.7240387,-79.2661943,Hakka No.1,43.72768846107342,-79.26605655631751,Chinese Restaurant
Taylor-Massey,43.7240387,-79.2661943,TTC Bus #17 Birchmount,43.72322678173275,-79.27509069442749,Bus Line
Taylor-Massey,43.7240387,-79.2661943,Barcode,43.72323453532274,-79.27603483200073,Chinese Restaurant
Taylor-Massey,43.7240387,-79.2661943,TTC Stop #14964,43.71848821537806,-79.27297304765987,Bus Stop
Taylor-Massey,43.7240387,-79.2661943,Eagle Beaver Sports,43.726646,-79.276625,Sporting Goods Shop
Taylor-Massey,43.7240387,-79.2661943,Rob's No Frills,43.732606,-79.266706,Grocery Store
Taylor-Massey,43.7240387,-79.2661943,Wimpys Diner,43.71618188710609,-79.26161973842288,Fast Food Restaurant
Taylor-Massey,43.7240387,-79.2661943,Dollar Tree,43.7326694,-79.2664148,Discount Store
Taylor-Massey,43.7240387,-79.2661943,Gateway Newstands,43.7325102050885,-79.26385442345111,Convenience Store
Taylor-Massey,43.7240387,-79.2661943,Mr Sub,43.7165749551913,-79.25996202707088,Sandwich Place
Taylor-Massey,43.7240387,-79.2661943,Kennedy Subway/RT Station,43.73258189986914,-79.26343026387866,Metro Station
Taylor-Massey,43.7240387,-79.2661943,Mr.Sub,43.716239,-79.260528,Restaurant
The Beaches,43.6710244,-79.296712,Kew Gardens,43.66903821389327,-79.29853750338029,Park
The Beaches,43.6710244,-79.296712,Mastermind Toys,43.67145295439717,-79.29397108948247,Toy / Game Store
The Beaches,43.6710244,-79.296712,Kew-Balmy Beach,43.66737246215608,-79.2953124808988,Beach
The Beaches,43.6710244,-79.296712,Green Eggplant,43.670517,-79.29866,Mediterranean Restaurant
The Beaches,43.6710244,-79.296712,The Ten Spot,43.6703404552084,-79.29936300317976,Nail Salon
The Beaches,43.6710244,-79.296712,Tori's Bakeshop,43.672113947269565,-79.29033140068843,Vegetarian / Vegan Restaurant
The Beaches,43.6710244,-79.296712,Buds Coffee Bar,43.66937472977883,-79.30321763920566,Coffee Shop
The Beaches,43.6710244,-79.296712,LCBO,43.66999339203174,-79.30038317305332,Liquor Store
The Beaches,43.6710244,-79.296712,Sunset Grill,43.67021370116725,-79.29965336344807,Diner
The Beaches,43.6710244,-79.296712,DAVIDsTEA,43.67016854057715,-79.29949845013677,Tea Room
The Beaches,43.6710244,-79.296712,Balmy Beach,43.668168578916216,-79.29135534728574,Beach
The Beaches,43.6710244,-79.296712,Kew Gardens Play Park,43.66926676521643,-79.29968375785205,Park
The Beaches,43.6710244,-79.296712,Sanna's Farmacia,43.670929268214614,-79.29596900939941,Juice Bar
The Beaches,43.6710244,-79.296712,Hogtown Smoke,43.669573021423744,-79.30215071863523,BBQ Joint
The Beaches,43.6710244,-79.296712,Castro's Lounge,43.671103559068854,-79.29510713657004,Bar
The Beaches,43.6710244,-79.296712,The Fox Theatre,43.67280115048827,-79.28727198292374,Indie Movie Theater
The Beaches,43.6710244,-79.296712,Ed's Real Scoop,43.67262965222451,-79.28799338520771,Ice Cream Shop
The Beaches,43.6710244,-79.296712,Glen Manor Ravine,43.67682094413784,-79.29394208780985,Trail
The Beaches,43.6710244,-79.296712,Bagels On Fire,43.672864007619,-79.28678355423988,Bagel Shop
The Beaches,43.6710244,-79.296712,Delina Restaurant,43.6688671759284,-79.3054042721163,Middle Eastern Restaurant
The Beaches,43.6710244,-79.296712,Veloute Bistro,43.672267,-79.289584,French Restaurant
